lon_deg,lat_deg,z_horizon_elev_m,basement_depth_m
140.331172,-28.241559,-3476.9,3476.9
140.331097,-28.234744,-3477.6,3477.6
140.331095,-28.251507,-3479.4,3479.4
140.317754,-28.245759,-3525.6,3525.6
140.324541,-28.238278,-3514.8,3514.8
140.317616,-28.259453,-3505.0,3505.0
140.303868,-28.254653,-3521.7,3521.7
140.330877,-28.264001,-3442.5,3442.5
140.317690,-28.273032,-3454.0,3454.0
140.343551,-28.269393,-3364.2,3364.2
140.357659,-28.260110,-3343.8,3343.8
140.330551,-28.274642,-3377.5,3377.5
140.337556,-28.278332,-3318.9,3318.9
140.323136,-28.280381,-3393.9,3393.9
140.330129,-28.282595,-3340.7,3340.7
140.314321,-28.284815,-3403.2,3403.2
140.322763,-28.286724,-3355.2,3355.2
140.302915,-28.280176,-3471.5,3471.5
140.302228,-28.292966,-3341.8,3341.8
140.303774,-28.267434,-3505.6,3505.6
140.290253,-28.274786,-3500.5,3500.5
140.289742,-28.262175,-3496.8,3496.8
140.289872,-28.248664,-3421.2,3421.2
140.279942,-28.270071,-3500.3,3500.3
140.275887,-28.280873,-3425.8,3425.8
140.279139,-28.263006,-3464.7,3464.7
140.272430,-28.266553,-3473.2,3473.2
140.280578,-28.256202,-3410.4,3410.4
140.272681,-28.259922,-3374.3,3374.3
140.278931,-28.249802,-3350.6,3350.6
140.272525,-28.253426,-3294.5,3294.5
140.279265,-28.243381,-3292.8,3292.8
140.271989,-28.247177,-3288.3,3288.3
140.286325,-28.239492,-3258.2,3258.2
140.277254,-28.234019,-3184.7,3184.7
140.295351,-28.238907,-3290.0,3290.0
140.303757,-28.244010,-3453.5,3453.5
140.289522,-28.232236,-3187.8,3187.8
140.298045,-28.232242,-3242.1,3242.1
140.283283,-28.224542,-3123.0,3123.0
140.274137,-28.226195,-3094.9,3094.9
140.296538,-28.223830,-3172.6,3172.6
140.288733,-28.218706,-3080.2,3080.2
140.304508,-28.229589,-3262.6,3262.6
140.304052,-28.236298,-3357.8,3357.8
140.305617,-28.224305,-3233.3,3233.3
140.311317,-28.227101,-3321.1,3321.1
140.304582,-28.219411,-3198.9,3198.9
140.311018,-28.221281,-3256.2,3256.2
140.299912,-28.217026,-3157.1,3157.1
140.304307,-28.214390,-3158.8,3158.8
140.294363,-28.215601,-3095.9,3095.9
140.299766,-28.211718,-3103.6,3103.6
140.287755,-28.212851,-3009.8,3009.8
140.281748,-28.216596,-3003.0,3003.0
140.293512,-28.209319,-3024.8,3024.8
140.287146,-28.206759,-2931.3,2931.3
140.299298,-28.205501,-2994.1,2994.1
140.292825,-28.203465,-2914.4,2914.4
140.307253,-28.208346,-3106.2,3106.2
140.304872,-28.199747,-2946.8,2946.8
140.310028,-28.215281,-3192.0,3192.0
140.316066,-28.210535,-3178.9,3178.9
140.316910,-28.217432,-3248.0,3248.0
140.317516,-28.223729,-3366.5,3366.5
140.323668,-28.219920,-3356.2,3356.2
140.317806,-28.229969,-3449.2,3449.2
140.311163,-28.233222,-3394.9,3394.9
140.324155,-28.226225,-3488.5,3488.5
140.324451,-28.232462,-3522.8,3522.8
140.330381,-28.222305,-3455.2,3455.2
140.330825,-28.228559,-3495.8,3495.8
140.329825,-28.215974,-3322.6,3322.6
140.323067,-28.213497,-3231.7,3231.7
140.336536,-28.218301,-3389.6,3389.6
140.337067,-28.224543,-3422.0,3422.0
140.335965,-28.212054,-3292.4,3292.4
140.342619,-28.214275,-3342.7,3342.7
140.329240,-28.209494,-3217.9,3217.9
140.335506,-28.205853,-3212.5,3212.5
140.322651,-28.207353,-3181.2,3181.2
140.328418,-28.202025,-3156.0,3156.0
140.316483,-28.201085,-3096.6,3096.6
140.325439,-28.193700,-3035.9,3035.9
140.333753,-28.195843,-3117.3,3117.3
140.316720,-28.191967,-2972.5,2972.5
140.322116,-28.187311,-2962.3,2962.3
140.310541,-28.194910,-2946.3,2946.3
140.310177,-28.189196,-2874.5,2874.5
140.304470,-28.192595,-2849.8,2849.8
140.298479,-28.195457,-2828.3,2828.3
140.298555,-28.189673,-2808.8,2808.8
140.297608,-28.200415,-2892.5,2892.5
140.292575,-28.197969,-2808.6,2808.6
140.286867,-28.200901,-2821.1,2821.1
140.286900,-28.195227,-3018.4,3018.4
140.280886,-28.203975,-2892.3,2892.3
140.281127,-28.210093,-2891.4,2891.4
140.280911,-28.198099,-3070.0,3070.0
140.274737,-28.201015,-3147.5,3147.5
140.281144,-28.192390,-3142.1,3142.1
140.287111,-28.189622,-3174.2,3174.2
140.274972,-28.195145,-3109.1,3109.1
140.275434,-28.189475,-3062.4,3062.4
140.268763,-28.197940,-3081.9,3081.9
140.268372,-28.203914,-3109.2,3109.2
140.268890,-28.191934,-3052.3,3052.3
140.263350,-28.194959,-3042.6,3042.6
140.270152,-28.186662,-3024.1,3024.1
140.275931,-28.183872,-3029.2,3029.2
140.260752,-28.187330,-2992.0,2992.0
140.269779,-28.180595,-2975.5,2975.5
140.261469,-28.175364,-2874.1,2874.1
140.249307,-28.180323,-2807.1,2807.1
140.273677,-28.171678,-2971.5,2971.5
140.276738,-28.178470,-3013.2,3013.2
140.264125,-28.163162,-2863.3,2863.3
140.275760,-28.162456,-2971.9,2971.9
140.251348,-28.168899,-2756.4,2756.4
140.253083,-28.158793,-2748.3,2748.3
140.238805,-28.173472,-2704.5,2704.5
140.236502,-28.185056,-2745.0,2745.0
140.241616,-28.162118,-2667.0,2667.0
140.228653,-28.166253,-2675.0,2675.0
140.246129,-28.150640,-2691.6,2691.6
140.255464,-28.152103,-2722.1,2722.1
140.232104,-28.154512,-2639.2,2639.2
140.235835,-28.142682,-2701.3,2701.3
140.218627,-28.158627,-2668.4,2668.4
140.222238,-28.146614,-2676.1,2676.1
140.215420,-28.170633,-2739.0,2739.0
140.225841,-28.178032,-2753.4,2753.4
140.205176,-28.162911,-2767.7,2767.7
140.208655,-28.150698,-2698.2,2698.2
140.202068,-28.175154,-2864.7,2864.7
140.191657,-28.167305,-2880.4,2880.4
140.212664,-28.182715,-2846.2,2846.2
140.199354,-28.187508,-2935.3,2935.3
140.223512,-28.189948,-2846.2,2846.2
140.210308,-28.194943,-2942.2,2942.2
140.234724,-28.196797,-2862.4,2862.4
140.221562,-28.202052,-2937.8,2937.8
140.247284,-28.191626,-2887.3,2887.3
140.246697,-28.203236,-2975.9,2975.9
140.256073,-28.196885,-3005.9,3005.9
140.256230,-28.203440,-3036.9,3036.9
140.262391,-28.200654,-3049.5,3049.5
140.254408,-28.209653,-3037.4,3037.4
140.261782,-28.206787,-3075.9,3075.9
140.245405,-28.215449,-3007.8,3007.8
140.255211,-28.216046,-3054.8,3054.8
140.233259,-28.208787,-2935.8,2935.8
140.231787,-28.220765,-2972.3,2972.3
140.219825,-28.214433,-2954.6,2954.6
140.208246,-28.207361,-3004.2,3004.2
140.218364,-28.227609,-2958.0,2958.0
140.231070,-28.231334,-3014.3,3014.3
140.206157,-28.220036,-2984.2,2984.2
140.202115,-28.234002,-3035.0,3035.0
140.195036,-28.212659,-3025.6,3025.6
140.197015,-28.200028,-2999.3,2999.3
140.193662,-28.224178,-3023.7,3023.7
140.181785,-28.219086,-3044.0,3044.0
140.191277,-28.231547,-3096.7,3096.7
140.185740,-28.227793,-3094.4,3094.4
140.190222,-28.237881,-3204.1,3204.1
140.184686,-28.233923,-3187.7,3187.7
140.195402,-28.241574,-3225.6,3225.6
140.189012,-28.244123,-3247.1,3247.1
140.201361,-28.244089,-3207.5,3207.5
140.194361,-28.247786,-3272.8,3272.8
140.208148,-28.241691,-3110.7,3110.7
140.207716,-28.248107,-3143.3,3143.3
140.214811,-28.237480,-3035.5,3035.5
140.214876,-28.244796,-3068.7,3068.7
140.223197,-28.235273,-3026.1,3026.1
140.222411,-28.241557,-3079.5,3079.5
140.229509,-28.238432,-3070.1,3070.1
140.240655,-28.238966,-3079.0,3079.0
140.243147,-28.227055,-3037.4,3037.4
140.230353,-28.245096,-3094.0,3094.0
140.239312,-28.251599,-3137.2,3137.2
140.254908,-28.246221,-3197.0,3197.0
140.228456,-28.251802,-3113.7,3113.7
140.221956,-28.248328,-3090.9,3090.9
140.229373,-28.258930,-3159.5,3159.5
140.221428,-28.255144,-3165.2,3165.2
140.240844,-28.263870,-3143.4,3143.4
140.250679,-28.256534,-3181.8,3181.8
140.225712,-28.269655,-3241.2,3241.2
140.239607,-28.276964,-3189.5,3189.5
140.220688,-28.261692,-3254.3,3254.3
140.213216,-28.266261,-3337.3,3337.3
140.213898,-28.258558,-3261.2,3261.2
140.212020,-28.276900,-3360.3,3360.3
140.224565,-28.283272,-3272.3,3272.3
140.200491,-28.269229,-3397.8,3397.8
140.197828,-28.283356,-3353.6,3353.6
140.206782,-28.261609,-3325.2,3325.2
140.199399,-28.258961,-3327.1,3327.1
140.207097,-28.255044,-3249.6,3249.6
140.187975,-28.262151,-3360.0,3360.0
140.193688,-28.254308,-3280.2,3280.2
140.186624,-28.275279,-3344.6,3344.6
140.176159,-28.269072,-3315.3,3315.3
140.184959,-28.286130,-3279.2,3279.2
140.191376,-28.291363,-3291.5,3291.5
140.172636,-28.281536,-3203.5,3203.5
140.177491,-28.290687,-3193.3,3193.3
140.168004,-28.272569,-3219.1,3219.1
140.168421,-28.265881,-3276.3,3276.3
140.161263,-28.277087,-3157.4,3157.4
140.161649,-28.269144,-3203.4,3203.4
140.158008,-28.287505,-3038.7,3038.7
140.153184,-28.279221,-3072.2,3072.2
140.169047,-28.293589,-3051.5,3051.5
140.159250,-28.302618,-2935.2,2935.2
140.176873,-28.297728,-3110.9,3110.9
140.184180,-28.294297,-3234.5,3234.5
140.170259,-28.301359,-3017.5,3017.5
140.176795,-28.304828,-3073.6,3073.6
140.169467,-28.308046,-2987.2,2987.2
140.163429,-28.312128,-2917.1,2917.1
140.170236,-28.315643,-2972.9,2972.9
140.154899,-28.315127,-2893.9,2893.9
140.163196,-28.319511,-2906.0,2906.0
140.143793,-28.308723,-2894.8,2894.8
140.143310,-28.324758,-2916.9,2916.9
140.145048,-28.294845,-2927.2,2927.2
140.130675,-28.300629,-2879.7,2879.7
140.145804,-28.283564,-2956.9,2956.9
140.132714,-28.286154,-2858.4,2858.4
140.139254,-28.278138,-2897.1,2897.1
140.117458,-28.292640,-2794.1,2794.1
140.119560,-28.278995,-2778.1,2778.1
140.115666,-28.306857,-2816.4,2816.4
140.129222,-28.314757,-2900.3,2900.3
140.102080,-28.299028,-2792.4,2792.4
140.104069,-28.284160,-2782.3,2782.3
140.100221,-28.313401,-2795.3,2795.3
140.091889,-28.305822,-2802.1,2802.1
140.114285,-28.320852,-2808.1,2808.1
140.098474,-28.328413,-2823.7,2823.7
140.127173,-28.327082,-2901.4,2901.4
140.114755,-28.334829,-2803.2,2803.2
140.126707,-28.335215,-2890.5,2890.5
140.101352,-28.340434,-2816.4,2816.4
140.093016,-28.337526,-2789.9,2789.9
140.110492,-28.348741,-2846.5,2846.5
140.099009,-28.348522,-2779.0,2779.0
140.124407,-28.343177,-2876.4,2876.4
140.124430,-28.355051,-2872.3,2872.3
140.132606,-28.338702,-2920.9,2920.9
140.134128,-28.332384,-2937.1,2937.1
140.137004,-28.346445,-2914.0,2914.0
140.140281,-28.336376,-2915.3,2915.3
140.140114,-28.360216,-2865.4,2865.4
140.124378,-28.368974,-2811.6,2811.6
140.150447,-28.350026,-2882.4,2882.4
140.146016,-28.341530,-2885.2,2885.2
140.163856,-28.364508,-2840.2,2840.2
140.140721,-28.375894,-2764.2,2764.2
140.161239,-28.347328,-2908.8,2908.8
140.154047,-28.340266,-2880.5,2880.5
140.174244,-28.344930,-2930.6,2930.6
140.163367,-28.337210,-2945.7,2945.7
140.189858,-28.356438,-2891.4,2891.4
140.187773,-28.342444,-2973.7,2973.7
140.188848,-28.375913,-2796.6,2796.6
140.204279,-28.368850,-2795.8,2795.8
140.173310,-28.383683,-2770.5,2770.5
140.187721,-28.392623,-2725.9,2725.9
140.155993,-28.385936,-2709.7,2709.7
140.169693,-28.399515,-2646.7,2646.7
140.137761,-28.391747,-2691.4,2691.4
140.150807,-28.400494,-2639.6,2639.6
140.123002,-28.383618,-2751.1,2751.1
140.121035,-28.398220,-2665.5,2665.5
140.108476,-28.376171,-2771.7,2771.7
140.106689,-28.390568,-2717.6,2717.6
140.110217,-28.362349,-2789.1,2789.1
140.094615,-28.368203,-2753.1,2753.1
140.099322,-28.356594,-2760.5,2760.5
140.090338,-28.359427,-2737.5,2737.5
140.091517,-28.352213,-2671.7,2671.7
140.082822,-28.364236,-2720.5,2720.5
140.083555,-28.355902,-2663.0,2663.0
140.078866,-28.375478,-2662.3,2662.3
140.092715,-28.383060,-2718.3,2718.3
140.074105,-28.366917,-2645.7,2645.7
140.075501,-28.359562,-2629.4,2629.4
140.065973,-28.372092,-2571.3,2571.3
140.067254,-28.363276,-2594.8,2594.8
140.064623,-28.383566,-2586.6,2586.6
140.051599,-28.376540,-2501.8,2501.8
140.077216,-28.390401,-2640.9,2640.9
140.061236,-28.397749,-2637.1,2637.1
140.090877,-28.397646,-2639.7,2639.7
140.075101,-28.405153,-2654.3,2654.3
140.104865,-28.404938,-2569.9,2569.9
140.089126,-28.412242,-2587.9,2587.9
140.118951,-28.412463,-2534.8,2534.8
140.103130,-28.419417,-2517.3,2517.3
140.135836,-28.406765,-2612.8,2612.8
140.132083,-28.419931,-2547.5,2547.5
140.117220,-28.427117,-2523.0,2523.0
140.154791,-28.419320,-2596.3,2596.3
140.133625,-28.435513,-2531.0,2531.0
140.156073,-28.450339,-2498.9,2498.9
140.178767,-28.432644,-2607.7,2607.7
140.126937,-28.455409,-2409.7,2409.7
140.114282,-28.443093,-2491.0,2491.0
140.139356,-28.473515,-2441.1,2441.1
140.158375,-28.470283,-2477.8,2477.8
140.116598,-28.471995,-2334.3,2334.3
140.122494,-28.488013,-2420.4,2420.4
140.114246,-28.461043,-2344.5,2344.5
140.106894,-28.465994,-2276.1,2276.1
140.113850,-28.453728,-2419.6,2419.6
140.106721,-28.458341,-2339.1,2339.1
140.106849,-28.451187,-2433.9,2433.9
140.099901,-28.446183,-2446.4,2446.4
140.099317,-28.454933,-2353.4,2353.4
140.101290,-28.434079,-2492.0,2492.0
140.085589,-28.442750,-2386.2,2386.2
140.087620,-28.426946,-2513.7,2513.7
140.091925,-28.451560,-2354.9,2354.9
140.083301,-28.454924,-2335.5,2335.5
140.091393,-28.459082,-2311.0,2311.0
140.075784,-28.451059,-2333.7,2333.7
140.071099,-28.462068,-2251.9,2251.9
140.071524,-28.444087,-2376.8,2376.8
140.073239,-28.433837,-2495.5,2495.5
140.067298,-28.451535,-2330.4,2330.4
140.062920,-28.446313,-2399.7,2399.7
140.055053,-28.454253,-2283.8,2283.8
140.053225,-28.470793,-2134.7,2134.7
140.067595,-28.478714,-2116.8,2116.8
140.050919,-28.486706,-2067.3,2067.3
140.082281,-28.472055,-2196.9,2196.9
140.082203,-28.486456,-2073.9,2073.9
140.083825,-28.462976,-2293.1,2293.1
140.090877,-28.466582,-2261.5,2261.5
140.098881,-28.463379,-2279.7,2279.7
140.097818,-28.475227,-2214.7,2214.7
140.096286,-28.490050,-2186.4,2186.4
140.087661,-28.495532,-2134.2,2134.2
140.108075,-28.484934,-2302.3,2302.3
140.107088,-28.499321,-2409.9,2409.9
140.124378,-28.504264,-2499.5,2499.5
140.139438,-28.493959,-2452.0,2452.0
140.155331,-28.485120,-2434.1,2434.1
140.154829,-28.501382,-2410.4,2410.4
140.169626,-28.493265,-2362.6,2362.6
140.181037,-28.499210,-2331.7,2331.7
140.186486,-28.485259,-2376.7,2376.7
140.170488,-28.478157,-2459.7,2459.7
140.189658,-28.495753,-2329.2,2329.2
140.188893,-28.503073,-2289.6,2289.6
140.196010,-28.491851,-2349.7,2349.7
140.196041,-28.499138,-2311.8,2311.8
140.198440,-28.485691,-2367.9,2367.9
140.202859,-28.489553,-2358.1,2358.1
140.199266,-28.478249,-2379.9,2379.9
140.207788,-28.483303,-2362.9,2362.9
140.191892,-28.474019,-2434.9,2434.9
140.199213,-28.470058,-2446.6,2446.6
140.182745,-28.470358,-2514.1,2514.1
140.191992,-28.465947,-2509.0,2509.0
140.170589,-28.464588,-2499.4,2499.4
140.185257,-28.454127,-2572.3,2572.3
140.198191,-28.438525,-2658.5,2658.5
140.202288,-28.450316,-2627.7,2627.7
140.196842,-28.421794,-2625.7,2625.7
140.213517,-28.429737,-2765.9,2765.9
140.180244,-28.413272,-2616.0,2616.0
140.196049,-28.405175,-2651.9,2651.9
140.183614,-28.402556,-2644.0,2644.0
140.213354,-28.389149,-2740.5,2740.5
140.212597,-28.412186,-2715.2,2715.2
140.221189,-28.366223,-2855.2,2855.2
140.207820,-28.356216,-2876.6,2876.6
140.239287,-28.377858,-2859.8,2859.8
140.240510,-28.357450,-3020.9,3020.9
140.240294,-28.396243,-2771.2,2771.2
140.249218,-28.386490,-2799.8,2799.8
140.227054,-28.406438,-2777.0,2777.0
140.241038,-28.413503,-2806.1,2806.1
140.227142,-28.420847,-2823.6,2823.6
140.226977,-28.433178,-2869.9,2869.9
140.240580,-28.429726,-2866.2,2866.2
140.219772,-28.438661,-2783.4,2783.4
140.226534,-28.441679,-2805.3,2805.3
140.211561,-28.442969,-2694.6,2694.6
140.219785,-28.445532,-2701.0,2701.0
140.215208,-28.454864,-2602.0,2602.0
140.201001,-28.461055,-2558.6,2558.6
140.225531,-28.449205,-2671.2,2671.2
140.225714,-28.455617,-2620.0,2620.0
140.232544,-28.452053,-2650.8,2650.8
140.223358,-28.462675,-2533.1,2533.1
140.231797,-28.458932,-2601.1,2601.1
140.212113,-28.470759,-2442.4,2442.4
140.224085,-28.469594,-2457.6,2457.6
140.216500,-28.480080,-2368.3,2368.3
140.216251,-28.487050,-2299.6,2299.6
140.222940,-28.475945,-2395.9,2395.9
140.223475,-28.483138,-2287.9,2287.9
140.230848,-28.472510,-2390.2,2390.2
140.231173,-28.465791,-2513.5,2513.5
140.230659,-28.479275,-2280.7,2280.7
140.237970,-28.475461,-2244.3,2244.3
140.230791,-28.486186,-2106.4,2106.4
140.237896,-28.482267,-2046.7,2046.7
140.223711,-28.490133,-2142.8,2142.8
140.230976,-28.493130,-1800.1,1800.1
140.216717,-28.494169,-2251.8,2251.8
140.209368,-28.491317,-2341.4,2341.4
140.224007,-28.497116,-1913.3,1913.3
140.217082,-28.501128,-2117.5,2117.5
140.231177,-28.500141,-1760.1,1760.1
140.224276,-28.504096,-1757.6,1757.6
140.238103,-28.496157,-1762.4,1762.4
140.237969,-28.489162,-1825.1,1825.1
140.245026,-28.492153,-1779.2,1779.2
140.244954,-28.485192,-1842.2,1842.2
140.251930,-28.488144,-1771.9,1771.9
140.251915,-28.481211,-1835.5,1835.5
140.258826,-28.484133,-1745.8,1745.8
140.258854,-28.477218,-1780.6,1780.6
140.265740,-28.480119,-1726.9,1726.9
140.252015,-28.474370,-2138.9,2138.9
140.244986,-28.478336,-1944.5,1944.5
140.258993,-28.470385,-1836.0,1836.0
140.252235,-28.467587,-2433.1,2433.1
140.259228,-28.463602,-2418.6,2418.6
140.245155,-28.471552,-2342.4,2342.4
140.245463,-28.464790,-2521.2,2521.2
140.238223,-28.468711,-2421.9,2421.9
140.238643,-28.461934,-2555.6,2555.6
140.245868,-28.457989,-2551.5,2551.5
140.239180,-28.455068,-2595.3,2595.3
140.246289,-28.451093,-2611.6,2611.6
140.252902,-28.454000,-2517.5,2517.5
140.239693,-28.448023,-2712.2,2712.2
140.246616,-28.444076,-2742.1,2742.1
140.233063,-28.444990,-2781.6,2781.6
140.240116,-28.440449,-2846.3,2846.3
140.233534,-28.438067,-2874.7,2874.7
140.246740,-28.437385,-2824.9,2824.9
140.253294,-28.440058,-2723.6,2723.6
140.252776,-28.432349,-2794.2,2794.2
140.255193,-28.421280,-2775.3,2775.3
140.260364,-28.429239,-2740.5,2740.5
140.255197,-28.406020,-2753.5,2753.5
140.269215,-28.413275,-2770.4,2770.4
140.269127,-28.397822,-2757.2,2757.2
140.266641,-28.424255,-2708.9,2708.9
140.274179,-28.421258,-2735.6,2735.6
140.273777,-28.428056,-2619.5,2619.5
140.280545,-28.416330,-2779.6,2779.6
140.280666,-28.424107,-2699.2,2699.2
140.283464,-28.405377,-2805.3,2805.3
140.288169,-28.413401,-2794.8,2794.8
140.284019,-28.390116,-2843.9,2843.9
140.298574,-28.397617,-2875.2,2875.2
140.272072,-28.386749,-2733.4,2733.4
140.263971,-28.389159,-2729.6,2729.6
140.278724,-28.381783,-2807.1,2807.1
140.271777,-28.378874,-2759.4,2759.4
140.287248,-28.377867,-2914.6,2914.6
140.278707,-28.375144,-2861.1,2861.1
140.299232,-28.383232,-2899.2,2899.2
140.298576,-28.370548,-2868.2,2868.2
140.284573,-28.366199,-2879.7,2879.7
140.308908,-28.374797,-2840.0,2840.0
140.309653,-28.382098,-2836.9,2836.9
140.312724,-28.363513,-2835.6,2835.6
140.317111,-28.371248,-2841.9,2841.9
140.299116,-28.357553,-2849.4,2849.4
140.313473,-28.349425,-2837.6,2837.6
140.285791,-28.351764,-2863.6,2863.6
140.299988,-28.343792,-2876.2,2876.2
140.271693,-28.359440,-2886.1,2886.1
140.271452,-28.370847,-2857.5,2857.5
140.272888,-28.345593,-2946.6,2946.6
140.286967,-28.337821,-2950.8,2950.8
140.258555,-28.352768,-3034.2,3034.2
140.260544,-28.339227,-3019.7,3019.7
140.257295,-28.369142,-2892.3,2892.3
140.264978,-28.376002,-2799.8,2799.8
140.259512,-28.378466,-2809.8,2809.8
140.264986,-28.382434,-2743.4,2743.4
140.252622,-28.379460,-2854.6,2854.6
140.257722,-28.384996,-2783.1,2783.1
140.255958,-28.393532,-2740.9,2740.9
140.248739,-28.345236,-3061.6,3061.6
140.237127,-28.342824,-3079.3,3079.3
140.247199,-28.333488,-3083.2,3083.2
140.262025,-28.325610,-3001.8,3001.8
140.235991,-28.334598,-3162.2,3162.2
140.229107,-28.338368,-3098.4,3098.4
140.237504,-28.326642,-3227.7,3227.7
140.229311,-28.331296,-3240.1,3240.1
140.248902,-28.319609,-3119.4,3119.4
140.234575,-28.316067,-3286.7,3286.7
140.260461,-28.315419,-3033.5,3033.5
140.268150,-28.317432,-3003.9,3003.9
140.254321,-28.311219,-3118.8,3118.8
140.261172,-28.307675,-3137.1,3137.1
140.246366,-28.308519,-3213.8,3213.8
140.254633,-28.304825,-3188.3,3188.3
140.235381,-28.302947,-3269.0,3269.0
140.221440,-28.310096,-3291.2,3291.2
140.250326,-28.296490,-3252.5,3252.5
140.236902,-28.290118,-3253.4,3253.4
140.260858,-28.300254,-3256.2,3256.2
140.261608,-28.292991,-3300.4,3300.4
140.268750,-28.296099,-3323.0,3323.0
140.257751,-28.287853,-3282.1,3282.1
140.248830,-28.284831,-3246.0,3246.0
140.263197,-28.288420,-3308.8,3308.8
140.268553,-28.288964,-3334.2,3334.2
140.264786,-28.283940,-3335.5,3335.5
140.257599,-28.280697,-3286.5,3286.5
140.276879,-28.291495,-3344.5,3344.5
140.265554,-28.276985,-3417.8,3417.8
140.271840,-28.272898,-3463.9,3463.9
140.265224,-28.270019,-3443.0,3443.0
140.265435,-28.263379,-3350.5,3350.5
140.258059,-28.266793,-3305.3,3305.3
140.265542,-28.256894,-3239.1,3239.1
140.258402,-28.260165,-3206.7,3206.7
140.258928,-28.254041,-3204.9,3204.9
140.251561,-28.263495,-3184.9,3184.9
140.249774,-28.270277,-3207.4,3207.4
140.264908,-28.250457,-3245.1,3245.1
140.265119,-28.244985,-3249.7,3249.7
140.262843,-28.240170,-3221.8,3221.8
140.270644,-28.240897,-3256.5,3256.5
140.256381,-28.233201,-3114.0,3114.0
140.266931,-28.235569,-3187.9,3187.9
140.253755,-28.222758,-3043.5,3043.5
140.261299,-28.225537,-3045.8,3045.8
140.261229,-28.219422,-3072.4,3072.4
140.267326,-28.229554,-3120.1,3120.1
140.267819,-28.222844,-3031.7,3031.7
140.274945,-28.219995,-3016.1,3016.1
140.268019,-28.216442,-2989.2,2989.2
140.274739,-28.213367,-2902.4,2902.4
140.268126,-28.210087,-3113.0,3113.0
140.274636,-28.207062,-3072.9,3072.9
140.261423,-28.213051,-3091.9,3091.9
140.250733,-28.277230,-3224.9,3224.9
140.257837,-28.273624,-3341.4,3341.4
140.222739,-28.296558,-3284.9,3284.9
140.210628,-28.289690,-3324.5,3324.5
140.207748,-28.303375,-3302.4,3302.4
140.199222,-28.294682,-3305.6,3305.6
140.190989,-28.298171,-3263.3,3263.3
140.197194,-28.301939,-3276.5,3276.5
140.190606,-28.305062,-3200.0,3200.0
140.197729,-28.308259,-3234.1,3234.1
140.203360,-28.311806,-3263.5,3263.5
140.197311,-28.315280,-3165.4,3165.4
140.210440,-28.313748,-3304.2,3304.2
140.203927,-28.318249,-3224.9,3224.9
140.216318,-28.317812,-3308.6,3308.6
140.210351,-28.320974,-3268.2,3268.2
140.223357,-28.320065,-3310.6,3310.6
140.216356,-28.324031,-3279.5,3279.5
140.229393,-28.324407,-3297.8,3297.8
140.222511,-28.327735,-3270.6,3270.6
140.221831,-28.335551,-3111.2,3111.2
140.215353,-28.330669,-3147.4,3147.4
140.213638,-28.337577,-3038.0,3038.0
140.207559,-28.332119,-3059.9,3059.9
140.221600,-28.347169,-2975.8,2975.8
140.202220,-28.342091,-2992.7,2992.7
140.191182,-28.334090,-3022.3,3022.3
140.181525,-28.334837,-3034.3,3034.3
140.199088,-28.330343,-3044.9,3044.9
140.191432,-28.326168,-3069.3,3069.3
