lon_deg,lat_deg,elev_m,obs_gravity_um,spherical_bouguer_mgal,infinite_slab_bouguer_mgal
139.565172,-28.429090,18.22,9791740.18,-228.98,-255.64
139.563282,-28.422180,28.04,9791709.77,-235.00,-261.51
139.561582,-28.415900,26.64,9791705.46,-237.27,-263.82
139.561582,-28.408430,20.78,9791710.37,-238.13,-264.80
139.559862,-28.400790,17.04,9791712.27,-237.73,-264.49
139.558892,-28.393840,17.13,9791704.16,-240.39,-267.17
139.558582,-28.386340,17.34,9791695.26,-243.19,-269.99
139.557502,-28.379260,18.65,9791684.95,-245.57,-272.37
139.556502,-28.371760,18.77,9791676.55,-248.05,-274.88
139.547722,-28.372040,30.66,9791650.14,-251.50,-278.11
139.546222,-28.365790,31.09,9791645.43,-250.62,-277.25
139.543692,-28.358370,21.03,9791663.74,-246.33,-273.13
139.543062,-28.351840,19.87,9791660.94,-246.45,-273.29
139.541942,-28.344370,18.10,9791658.24,-246.95,-273.83
139.541862,-28.337400,22.70,9791641.43,-249.50,-276.33
139.541032,-28.329930,18.74,9791642.23,-250.77,-277.69
139.539501,-28.322230,23.74,9791625.32,-252.09,-278.95
139.539221,-28.318570,27.92,9791611.72,-254.76,-281.57
139.537921,-28.310760,24.38,9791615.62,-251.84,-278.75
139.535531,-28.302430,16.70,9791633.73,-242.41,-269.47
139.533281,-28.295510,16.49,9791635.63,-235.67,-262.77
139.531611,-28.289510,24.20,9791620.82,-230.89,-257.88
139.531891,-28.282680,27.28,9791613.12,-227.40,-254.38
139.530611,-28.277070,21.94,9791625.42,-221.26,-248.35
139.529921,-28.269790,16.21,9791639.53,-212.81,-240.03
139.528331,-28.263450,16.82,9791638.93,-207.41,-234.66
139.527111,-28.256340,15.88,9791643.53,-199.26,-226.55
139.525061,-28.249760,15.85,9791646.63,-191.24,-218.56
139.523311,-28.242620,16.40,9791643.73,-187.66,-215.00
139.521921,-28.235370,18.01,9791643.23,-179.53,-206.87
139.520141,-28.229090,22.83,9791630.43,-178.18,-205.47
139.516501,-28.222540,29.81,9791612.92,-177.12,-204.32
139.512721,-28.215900,23.25,9791627.42,-170.40,-197.72
139.505560,-28.205680,32.73,9791605.01,-166.59,-193.79
139.503610,-28.199180,34.74,9791598.51,-164.26,-191.45
139.501470,-28.192090,30.60,9791603.91,-161.58,-188.86
139.608313,-28.495900,16.46,9791785.11,-238.12,-264.73
139.608863,-28.487980,22.09,9791768.90,-237.32,-263.86
139.607423,-28.481540,20.81,9791769.50,-234.33,-260.91
139.606722,-28.473950,19.50,9791771.00,-229.61,-256.24
139.606312,-28.466980,22.22,9791763.00,-227.01,-253.62
139.605502,-28.460070,16.97,9791772.30,-222.71,-249.41
139.605312,-28.453150,17.19,9791768.80,-220.52,-247.25
139.604062,-28.445790,17.74,9791762.50,-220.16,-246.90
139.601582,-28.438840,20.78,9791751.59,-219.87,-246.57
139.601082,-28.431570,23.77,9791739.88,-220.22,-246.90
139.616360,-28.292869,29.99,9791602.71,-239.95,-267.13
139.614580,-28.286679,25.23,9791609.71,-237.54,-264.83
139.612170,-28.279229,19.05,9791620.62,-233.04,-260.47
139.613640,-28.272649,21.97,9791612.92,-230.05,-257.47
139.612330,-28.264869,17.58,9791621.72,-223.91,-251.44
139.612610,-28.257979,21.12,9791615.32,-218.18,-245.69
139.611500,-28.250229,35.11,9791583.50,-216.83,-244.15
139.610670,-28.244369,22.77,9791612.32,-207.66,-235.20
139.609190,-28.237789,19.53,9791620.12,-201.20,-228.82
139.607970,-28.228539,23.83,9791609.11,-196.81,-224.40
139.607440,-28.222009,18.44,9791621.62,-189.87,-217.58
139.606749,-28.214289,18.96,9791619.12,-185.52,-213.25
139.606719,-28.205679,32.88,9791593.51,-177.44,-205.00
139.605079,-28.200869,26.12,9791604.01,-176.49,-204.18
139.603109,-28.194089,22.06,9791596.21,-187.09,-214.87
139.601859,-28.186069,18.44,9791627.92,-156.38,-184.25
139.603109,-28.179929,18.35,9791631.23,-148.60,-176.51
139.602059,-28.172539,18.22,9791631.83,-142.67,-170.61
139.602309,-28.165619,18.22,9791628.52,-140.73,-168.71
139.602749,-28.158199,18.07,9791624.92,-139.01,-167.03
139.603109,-28.150899,19.11,9791614.42,-141.97,-170.01
139.602609,-28.143619,17.55,9791610.01,-143.91,-172.01
139.601439,-28.136899,17.22,9791604.71,-144.79,-172.92
139.599669,-28.129199,16.97,9791594.91,-149.27,-177.43
139.598218,-28.122289,17.16,9791585.70,-152.89,-181.08
139.597168,-28.114899,16.85,9791576.90,-156.72,-184.95
139.597468,-28.108069,17.00,9791569.29,-158.87,-187.13
139.596608,-28.100699,17.00,9791565.99,-156.61,-184.90
139.595608,-28.093649,16.94,9791562.49,-154.92,-183.23
139.597578,-28.085449,16.73,9791557.99,-153.63,-182.00
139.598248,-28.078009,17.49,9791553.08,-151.44,-179.82
139.597968,-28.070649,17.28,9791551.88,-147.49,-175.92
139.598108,-28.063569,17.28,9791547.58,-146.45,-174.91
139.679332,-28.494819,22.80,9791748.29,-261.50,-288.26
139.678782,-28.487649,20.33,9791748.19,-260.97,-287.79
139.677692,-28.480009,17.10,9791751.19,-258.47,-285.36
139.676672,-28.472589,18.25,9791744.59,-257.19,-284.08
139.675442,-28.465479,19.14,9791737.28,-257.36,-284.26
139.673922,-28.458289,16.85,9791738.88,-254.77,-281.72
139.673061,-28.451009,17.25,9791736.38,-250.96,-277.93
139.672311,-28.443789,16.33,9791735.48,-248.18,-275.18
139.672081,-28.436649,14.78,9791735.48,-245.78,-272.83
139.671501,-28.429259,13.99,9791733.78,-243.41,-270.50
139.671331,-28.422039,19.14,9791716.87,-244.78,-271.81
139.670581,-28.414949,21.09,9791704.76,-247.70,-274.72
139.669721,-28.407759,25.51,9791686.15,-252.23,-279.20
139.669781,-28.400429,26.27,9791676.95,-254.38,-281.37
139.668891,-28.393069,28.89,9791664.24,-256.39,-283.37
139.667471,-28.386789,36.21,9791642.33,-259.25,-286.13
139.666001,-28.378839,37.79,9791635.43,-257.03,-283.92
139.664671,-28.372039,34.68,9791639.03,-254.34,-281.30
139.664111,-28.364649,21.58,9791667.44,-245.88,-273.09
139.661970,-28.357819,26.94,9791654.64,-243.06,-270.19
139.660190,-28.350649,18.68,9791675.95,-232.44,-259.72
139.658610,-28.343449,17.46,9791681.35,-223.98,-251.28
139.657110,-28.336339,17.25,9791684.15,-216.20,-243.53
139.655610,-28.328929,20.91,9791674.85,-212.75,-240.05
139.654030,-28.321729,17.04,9791679.95,-209.74,-237.13
139.652810,-28.314289,17.07,9791674.05,-209.95,-237.36
139.651420,-28.306929,17.40,9791665.54,-212.22,-239.67
139.649860,-28.299699,17.95,9791657.84,-213.37,-240.84
139.648530,-28.292069,21.42,9791644.13,-214.52,-241.97
139.647030,-28.284949,25.33,9791630.22,-215.39,-242.82
139.644330,-28.277899,18.65,9791638.63,-214.68,-242.24
139.641330,-28.271259,18.44,9791634.73,-213.96,-241.56
139.640250,-28.267869,18.83,9791632.93,-212.43,-240.04
139.719941,-28.496089,25.94,9791735.38,-269.10,-295.95
139.718671,-28.488729,24.50,9791729.58,-272.12,-299.01
139.718671,-28.481649,28.04,9791714.67,-274.74,-301.59
139.718191,-28.474319,29.99,9791704.36,-275.67,-302.51
139.720081,-28.469199,18.38,9791728.38,-270.42,-297.47
139.720391,-28.462199,18.19,9791727.38,-266.47,-293.55
139.720721,-28.455009,17.80,9791724.78,-264.36,-291.48
139.720331,-28.447569,17.13,9791724.17,-260.62,-287.77
139.718781,-28.440319,18.59,9791717.37,-259.07,-286.22
139.716671,-28.433199,17.77,9791717.37,-255.27,-282.45
139.715001,-28.426319,20.57,9791705.26,-256.69,-283.84
139.712971,-28.419509,21.73,9791697.16,-257.37,-284.52
139.711671,-28.411869,19.75,9791695.96,-256.63,-283.84
139.710580,-28.404339,18.96,9791691.66,-256.76,-284.00
139.709470,-28.397369,17.46,9791689.46,-256.60,-283.89
139.708000,-28.389899,17.64,9791684.05,-255.98,-283.30
139.706560,-28.382449,25.33,9791665.84,-253.52,-280.75
139.705850,-28.375089,31.12,9791650.34,-252.14,-279.31
139.703810,-28.368819,29.65,9791653.94,-246.65,-273.86
139.703420,-28.361729,35.81,9791641.93,-241.26,-268.40
139.702190,-28.354569,33.59,9791648.13,-233.97,-261.16
139.882661,-27.714065,27.28,9791245.42,-165.50,-196.48
139.888070,-27.709565,24.53,9791248.82,-164.08,-195.15
139.894710,-27.704925,24.87,9791244.52,-164.22,-195.33
139.901320,-27.701175,24.84,9791243.52,-162.45,-193.60
139.907850,-27.696945,24.90,9791241.42,-161.25,-192.44
139.506634,-27.620179,22.13,9791218.91,-133.20,-163.41
139.514604,-27.619148,18.38,9791228.41,-130.22,-160.52
139.521384,-27.618288,19.35,9791227.01,-129.06,-159.38
139.530303,-27.616928,27.61,9791209.70,-129.20,-159.42
139.535713,-27.614478,17.58,9791233.61,-123.02,-153.43
139.542413,-27.612398,18.92,9791229.81,-122.63,-153.05
139.549573,-27.612318,19.29,9791230.91,-120.73,-151.16
139.556303,-27.612038,18.65,9791231.51,-121.14,-151.62
139.563803,-27.610948,18.38,9791233.11,-119.23,-149.74
139.574553,-27.632038,19.99,9791244.22,-120.69,-151.11
139.582963,-27.634928,20.27,9791245.12,-121.37,-151.80
139.590823,-27.634758,19.05,9791247.72,-121.00,-151.47
139.598743,-27.634758,18.56,9791249.02,-120.63,-151.14
139.606023,-27.634198,18.59,9791248.22,-120.93,-151.46
139.599442,-28.424290,30.48,9791716.37,-225.11,-251.70
139.598612,-28.417680,25.60,9791719.97,-226.02,-252.71
139.598312,-28.410930,20.66,9791723.87,-226.63,-253.42
139.596362,-28.403730,25.51,9791706.27,-229.31,-256.05
139.594862,-28.396200,17.74,9791715.77,-229.26,-256.14
139.594032,-28.388680,18.38,9791708.07,-230.01,-256.91
139.593002,-28.381400,26.82,9791680.95,-235.12,-261.92
139.590221,-28.366950,27.98,9791664.04,-238.81,-265.63
139.590971,-28.359540,24.90,9791664.34,-238.90,-265.80
139.592921,-28.352790,20.60,9791667.84,-238.67,-265.66
139.536858,-28.047119,18.56,9791551.48,-127.84,-156.16
139.536108,-28.040509,19.32,9791547.78,-125.07,-153.42
139.535998,-28.034819,18.68,9791546.38,-123.43,-151.81
139.535638,-28.028199,17.95,9791545.88,-120.36,-148.79
139.533218,-28.021009,17.86,9791541.88,-119.13,-147.59
139.532188,-28.014479,21.94,9791528.47,-119.65,-148.08
139.528278,-28.008979,18.71,9791531.87,-118.42,-146.91
139.526748,-28.003869,22.25,9791520.37,-119.17,-147.63
139.525938,-27.996179,19.69,9791522.47,-116.28,-144.81
139.526028,-27.989589,21.18,9791514.56,-116.31,-144.85
139.524608,-27.983539,27.79,9791494.45,-118.97,-147.42
139.525668,-27.974569,25.81,9791492.45,-118.08,-146.61
139.522138,-27.967089,17.16,9791504.96,-116.84,-145.53
139.520467,-27.959649,18.38,9791494.35,-119.47,-148.17
139.521137,-27.951429,18.99,9791485.35,-121.10,-149.83
139.520417,-27.944729,18.92,9791477.84,-123.70,-152.46
139.517607,-27.938009,19.05,9791471.14,-125.11,-153.89
139.515027,-27.930899,17.68,9791468.94,-124.65,-153.47
139.514637,-27.924039,17.68,9791462.24,-126.19,-155.05
139.519107,-27.917649,17.25,9791456.23,-128.21,-157.12
139.516857,-27.911199,17.68,9791448.13,-130.64,-159.56
139.520497,-27.903229,18.77,9791436.12,-134.52,-163.47
139.524747,-27.899069,17.31,9791434.52,-135.83,-164.84
139.522807,-27.891699,17.40,9791427.62,-137.05,-166.06
139.518327,-27.884729,17.58,9791422.21,-136.90,-165.91
139.518607,-27.878039,18.13,9791414.61,-138.43,-167.44
139.518716,-27.871699,18.35,9791408.01,-139.85,-168.88
139.517886,-27.864759,18.07,9791400.60,-142.61,-171.65
139.515446,-27.858369,18.22,9791393.90,-144.23,-173.29
139.514416,-27.852589,18.96,9791386.90,-145.46,-174.53
139.512806,-27.840869,18.13,9791379.69,-145.48,-174.63
139.510496,-27.834399,17.34,9791378.09,-143.77,-172.96
139.509106,-27.827699,17.58,9791370.99,-145.37,-174.59
139.508746,-27.819789,17.31,9791364.78,-146.16,-175.43
139.509386,-27.812929,17.25,9791359.78,-146.11,-175.44
139.508306,-27.805429,17.55,9791349.98,-149.70,-179.07
139.506716,-27.798479,17.49,9791347.78,-146.80,-176.21
139.505806,-27.791289,18.01,9791339.47,-148.70,-178.13
139.506276,-27.784039,17.61,9791334.07,-149.45,-178.92
139.502246,-27.771449,19.78,9791319.26,-150.61,-180.09
139.565807,-27.946039,18.89,9791477.14,-125.29,-154.20
139.564687,-27.938839,24.84,9791455.23,-130.18,-159.02
139.563857,-27.931569,19.99,9791458.83,-130.59,-159.53
139.561917,-27.924619,36.69,9791411.71,-139.90,-168.60
139.559417,-27.918089,21.30,9791440.02,-136.71,-165.69
139.557076,-27.910789,17.92,9791441.42,-136.43,-165.49
139.556166,-27.903289,17.86,9791435.02,-137.32,-166.41
139.555326,-27.896009,17.95,9791427.02,-139.69,-168.80
139.554216,-27.888819,18.96,9791417.61,-141.75,-170.85
139.552826,-27.881699,19.53,9791408.71,-144.23,-173.32
139.550966,-27.874339,19.38,9791402.10,-145.63,-174.72
139.549966,-27.866899,19.99,9791394.40,-146.57,-175.67
139.548666,-27.860039,18.96,9791390.40,-147.45,-176.58
139.546916,-27.852619,18.99,9791385.40,-146.83,-175.99
139.546436,-27.845089,19.60,9791377.69,-147.69,-176.88
139.544966,-27.837899,21.61,9791367.59,-148.47,-177.67
139.543856,-27.830539,22.52,9791360.68,-148.07,-177.30
139.542466,-27.823759,27.28,9791343.97,-150.39,-179.58
139.540886,-27.816479,24.41,9791345.57,-148.92,-178.20
139.539606,-27.809069,25.05,9791338.27,-149.40,-178.73
139.538215,-27.802179,20.11,9791344.07,-148.06,-177.51
139.536435,-27.794729,18.44,9791343.07,-146.74,-176.25
139.535325,-27.787479,19.35,9791337.27,-145.33,-174.86
139.534605,-27.780699,18.35,9791334.27,-145.21,-174.78
139.535435,-27.773789,17.37,9791332.87,-143.34,-172.97
139.538745,-27.768619,18.04,9791327.76,-143.26,-172.90
139.528775,-27.758869,18.25,9791328.37,-134.97,-164.63
139.526745,-27.751179,20.17,9791308.15,-145.68,-175.34
139.524885,-27.744009,19.90,9791303.15,-145.85,-175.54
139.522435,-27.736479,25.51,9791283.34,-149.08,-178.71
139.521165,-27.729039,18.25,9791295.65,-145.38,-175.16
139.520075,-27.721899,19.57,9791286.64,-146.46,-176.25
139.518805,-27.714539,18.83,9791284.04,-145.00,-174.84
139.517605,-27.707339,19.08,9791279.24,-143.93,-173.80
139.516215,-27.699789,18.65,9791274.54,-143.83,-173.74
139.515384,-27.692679,18.99,9791270.63,-141.75,-171.69
139.514104,-27.685229,19.05,9791266.23,-140.47,-170.43
139.512804,-27.677589,21.82,9791255.43,-140.16,-170.11
139.511884,-27.670149,25.54,9791243.42,-139.34,-169.28
139.510914,-27.662929,32.46,9791222.41,-141.45,-171.31
139.508464,-27.656179,25.17,9791235.02,-138.04,-168.04
139.507184,-27.648839,18.77,9791246.52,-133.54,-163.67
139.505524,-27.641009,22.55,9791231.81,-135.03,-165.13
139.503854,-27.633899,20.02,9791233.51,-132.96,-163.13
139.502854,-27.626569,20.42,9791226.91,-133.31,-163.51
139.501664,-27.619319,24.69,9791210.80,-135.68,-165.84
139.500434,-27.612119,24.47,9791206.10,-135.44,-165.64
139.571935,-27.783818,18.28,9791334.27,-147.56,-177.24
139.576805,-27.778008,16.27,9791334.67,-146.71,-176.47
139.576855,-27.769228,16.21,9791330.17,-144.76,-174.55
139.576575,-27.762788,16.09,9791325.86,-144.47,-174.30
139.577465,-27.757478,16.79,9791321.06,-143.92,-173.77
139.570805,-27.753148,17.04,9791317.46,-143.81,-173.66
139.567415,-27.746648,16.15,9791313.86,-144.30,-174.18
139.564214,-27.740008,16.36,9791308.75,-144.03,-173.93
139.565914,-27.733538,16.24,9791303.35,-144.81,-174.75
139.566104,-27.726178,16.33,9791299.25,-143.23,-173.20
139.566464,-27.719478,17.89,9791290.04,-144.37,-174.36
139.565854,-27.712398,18.96,9791283.84,-143.19,-173.19
139.563684,-27.706258,20.14,9791276.94,-143.20,-173.21
139.563684,-27.699228,19.84,9791274.24,-141.23,-171.28
139.562244,-27.694538,20.24,9791270.83,-140.34,-170.41
139.560384,-27.688288,19.75,9791269.63,-137.83,-167.93
139.557684,-27.681568,19.87,9791266.03,-136.18,-166.30
139.555664,-27.673928,19.35,9791264.93,-132.59,-162.75
139.553714,-27.666868,19.14,9791262.13,-130.53,-160.72
139.553744,-27.659038,19.17,9791258.13,-128.62,-158.85
139.552994,-27.652428,18.77,9791254.93,-127.67,-157.93
139.552244,-27.645618,18.53,9791252.12,-125.85,-156.15
139.551413,-27.638398,18.62,9791248.82,-123.59,-153.92
139.550353,-27.631648,18.32,9791243.72,-124.24,-154.60
139.548743,-27.623678,18.50,9791238.32,-123.35,-153.74
139.547323,-27.617118,18.86,9791234.62,-121.45,-151.87
139.545663,-27.610478,19.05,9791229.31,-121.44,-151.87
139.544133,-27.603588,19.35,9791222.31,-122.72,-153.18
139.542683,-27.596728,18.96,9791217.21,-123.47,-153.96
139.540933,-27.590928,19.63,9791210.50,-124.54,-155.05
139.539573,-27.584428,21.82,9791199.10,-126.83,-157.33
139.538073,-27.578038,28.04,9791178.59,-130.44,-160.86
139.535683,-27.570978,21.18,9791187.99,-129.16,-159.73
139.532413,-27.563038,23.92,9791173.38,-132.51,-163.06
139.528323,-27.556088,18.47,9791179.99,-131.38,-162.03
139.526743,-27.550568,18.89,9791174.68,-131.75,-162.42
139.523683,-27.544038,18.83,9791167.58,-134.12,-164.81
139.522303,-27.536898,20.08,9791156.67,-137.27,-167.97
139.520823,-27.528788,21.45,9791145.47,-139.76,-170.48
139.521462,-27.515148,19.84,9791135.26,-142.95,-173.76
139.520132,-27.505228,21.42,9791119.95,-147.80,-178.62
139.618496,-27.893068,17.61,9791414.01,-150.96,-180.28
139.617216,-27.885538,17.89,9791404.11,-154.69,-184.01
139.616385,-27.878228,18.62,9791395.20,-156.70,-186.02
139.614935,-27.871088,21.94,9791379.89,-160.19,-189.47
139.613855,-27.864338,20.75,9791376.89,-160.46,-189.78
139.612105,-27.857038,20.08,9791372.19,-161.00,-190.35
139.611245,-27.850228,22.06,9791361.18,-163.03,-192.38
139.611025,-27.842948,19.53,9791362.28,-161.40,-190.83
139.610965,-27.835478,19.08,9791358.98,-159.97,-189.45
139.610055,-27.828758,18.83,9791355.68,-158.71,-188.23
139.608355,-27.821978,20.45,9791346.77,-159.36,-188.89
139.606885,-27.814538,22.95,9791337.27,-158.39,-187.94
139.605965,-27.807428,20.72,9791340.07,-154.60,-184.22
139.605025,-27.801318,25.84,9791323.56,-156.53,-186.11
139.603555,-27.793198,26.15,9791317.26,-156.14,-185.75
139.602605,-27.786038,20.45,9791328.47,-150.69,-180.43
139.601414,-27.778928,19.96,9791324.96,-149.83,-179.60
139.599744,-27.771818,21.12,9791317.36,-149.85,-179.63
139.598244,-27.765258,27.67,9791297.65,-151.86,-181.57
139.597024,-27.758088,22.31,9791307.05,-147.55,-177.37
139.594804,-27.751368,24.93,9791297.25,-147.22,-177.02
139.592464,-27.744428,26.39,9791290.44,-145.98,-175.79
139.591184,-27.737648,32.15,9791272.54,-147.57,-177.32
139.589494,-27.730698,26.76,9791279.14,-146.29,-176.15
139.587934,-27.723258,27.12,9791273.94,-145.22,-175.12
139.586994,-27.716568,29.56,9791264.23,-145.16,-175.05
139.585604,-27.709368,28.68,9791260.83,-144.90,-174.83
139.584574,-27.702178,32.73,9791248.42,-144.02,-173.92
139.582914,-27.695398,34.93,9791238.82,-144.27,-174.16
139.581524,-27.688288,27.22,9791254.03,-138.79,-168.84
139.580324,-27.681258,27.22,9791250.72,-136.84,-166.92
139.578934,-27.673898,20.42,9791265.03,-130.30,-160.52
139.577073,-27.666698,18.71,9791267.33,-125.96,-156.24
139.577553,-27.659448,18.50,9791264.43,-123.85,-154.17
139.576993,-27.652338,18.71,9791258.53,-124.04,-154.38
139.574853,-27.645648,18.19,9791256.33,-122.26,-152.64
139.574303,-27.638618,18.59,9791249.12,-123.44,-153.84
139.574553,-27.632038,19.99,9791245.02,-119.89,-150.31
139.573553,-27.625008,20.51,9791239.42,-119.23,-149.67
139.572433,-27.617898,20.57,9791234.52,-118.72,-149.18
139.571413,-27.610618,21.18,9791226.71,-119.90,-150.39
139.570663,-27.603788,22.89,9791218.81,-119.37,-149.86
139.569463,-27.596508,25.45,9791207.20,-120.55,-151.03
139.568433,-27.589148,30.20,9791189.79,-123.20,-153.64
139.567803,-27.581948,26.64,9791191.49,-123.08,-153.61
139.565303,-27.575008,20.48,9791198.80,-122.63,-153.28
139.563823,-27.567898,20.02,9791193.29,-123.74,-154.42
139.562522,-27.560618,19.57,9791187.99,-124.49,-155.22
139.561242,-27.553178,19.99,9791178.99,-127.14,-157.89
139.560022,-27.546088,19.50,9791173.18,-128.62,-159.41
139.558632,-27.538978,19.57,9791165.08,-131.29,-162.11
139.557432,-27.531698,19.63,9791157.77,-133.06,-163.91
139.556322,-27.524588,19.53,9791150.37,-135.37,-166.25
139.555322,-27.517318,20.02,9791139.16,-140.22,-171.11
139.554212,-27.510118,20.02,9791140.17,-133.86,-164.78
139.552912,-27.502838,20.54,9791130.46,-137.14,-168.08
139.642685,-27.890758,18.74,9791401.10,-159.86,-189.24
139.643965,-27.883618,17.64,9791394.00,-163.76,-193.18
139.643525,-27.875618,17.64,9791386.30,-165.48,-194.91
139.642305,-27.868568,17.80,9791380.79,-165.40,-194.84
139.641325,-27.860928,18.04,9791373.29,-166.71,-196.17
139.640215,-27.853818,18.25,9791366.79,-167.47,-196.95
139.638435,-27.846478,18.04,9791361.38,-167.78,-197.30
139.638575,-27.839258,17.71,9791356.28,-168.10,-197.66
139.638915,-27.832338,17.86,9791351.28,-167.61,-197.21
139.639885,-27.825088,20.69,9791340.87,-167.03,-196.64
139.638575,-27.817788,18.19,9791341.37,-165.92,-195.62
139.637134,-27.810368,17.89,9791338.67,-163.63,-193.38
139.634714,-27.803428,17.58,9791333.47,-164.23,-194.03
139.637354,-27.796838,19.57,9791327.76,-161.09,-190.90
139.634434,-27.789648,19.44,9791324.46,-159.26,-189.11
139.632804,-27.782568,19.53,9791320.86,-157.39,-187.26
139.631604,-27.774928,21.27,9791315.46,-153.68,-183.55
139.630304,-27.767898,24.44,9791303.65,-154.04,-183.88
139.629634,-27.760898,26.18,9791296.85,-152.20,-182.05
139.626934,-27.753758,25.20,9791296.85,-148.77,-178.67
139.626164,-27.746288,25.54,9791291.35,-148.02,-177.94
139.625804,-27.738788,26.85,9791283.34,-147.85,-177.79
139.625184,-27.731758,28.56,9791275.84,-146.75,-176.70
139.623054,-27.725338,23.47,9791284.34,-143.38,-173.44
